迪尔拉,6,5,2,3,14,11,11,118,0
巴尔缪斯,0,4,5,1,7,9,6,112,0
梅策尔德 C,1,3,0,3,4,12,7,118,20
沃恩斯,1,3,4,2,6,6,7,118,19
德德,2,3,2,0,3,4,5,157,19
罗伊特 S,1,3,0,0,5,7,8,118,0
凯尔,3,3,5,0,4,12,6,118,8
孔塞桑 F,3,3,0,3,6,7,4,157,10
罗西基,5,2,0,3,2,5,12,80,7
格策,5,2,5,0,6,1,8,118,7
埃韦顿,6,3,1,0,6,6,7,157,3
阿莫鲁索,6,2,3,5,3,4,6,157,1
魏登费勒,0,4,5,3,7,8,7,118,22
弗林斯,4,3,2,5,6,5,7,118,0
埃瓦尼尔森,2,3,1,0,5,6,6,157,15
贝格多尔莫,1,3,6,2,3,13,6,119,20
扬 科勒,6,3,5,4,6,6,5,80,4
胡梅尔斯,1,4,1,4,5,7,6,118,20
奥托 阿多,6,4,5,0,1,4,6,133,6
赫利希,6,5,2,4,15,6,15,118,0
奥巴梅杨,6,2,5,2,2,6,4,152,3
罗伊斯,4,2,0,3,4,4,6,118,12
梅策尔德 M,2,4,3,2,6,7,8,118,0
京多安,3,2,0,1,13,6,13,118,9
莱安德罗 S,3,4,1,5,15,9,10,157,0
塞内西,2,4,1,4,7,7,8,118,5
甘比诺,3,4,1,4,4,5,5,118,8
布特,0,3,4,1,4,5,5,118,22
诺沃特尼,1,3,1,4,4,7,7,118,16
卢西奥,1,2,2,6,2,2,4,157,18
普拉森特,2,3,7,2,2,4,4,158,19
胡安,1,3,7,2,3,4,3,157,17
拉梅洛,3,3,5,1,6,6,8,118,0
托尼克罗斯,5,2,5,1,4,2,7,118,9
施奈德 B,4,2,4,3,5,7,7,118,13
庞特,5,4,3,2,13,3,8,157,0
弗兰萨,6,3,6,3,3,4,4,157,6
贝尔巴托夫,6,2,2,0,3,4,6,91,4
尤里奇,0,4,4,4,4,5,4,73,22
巴斯图尔克,5,3,0,3,4,5,5,90,9
巴比奇,4,3,5,0,3,5,7,83,0
巴利奇,3,3,5,1,2,4,2,118,0
诺伊维尔,6,3,4,2,6,7,8,118,3
塞贝岑,4,3,1,1,4,2,6,118,0
弗里茨,4,2,3,3,2,6,5,118,14
比达尔,3,1,1,4,1,5,5,161,11
卢西奇,2,4,5,0,6,9,8,120,0
阿德勒,0,5,3,5,1,7,7,118,0
迈尔 A,2,5,4,4,15,12,11,118,0
布拉克 C,1,5,5,5,7,11,13,118,0
琼斯,6,4,2,7,0,7,4,118,0
基拉利,0,4,1,1,2,6,1,93,22
雷默,1,3,4,3,6,7,8,118,19
范布里克,1,4,5,4,13,10,12,116,17
达代,3,4,3,2,1,4,2,93,0
西穆尼奇,2,4,4,1,5,4,10,83,0
哈特曼,4,4,5,3,0,0,3,118,0
弗雷德里希 A,2,3,4,4,3,5,5,118,0
马塞利尼奥 M,5,3,2,3,4,6,6,157,7
古尔,4,3,5,1,6,7,7,115,13
菲德勒,0,5,6,5,7,8,8,118,0
马克思,3,4,4,1,6,7,6,118,8
诺因多夫,3,4,5,2,4,1,7,118,0
施密特,4,4,5,4,7,0,4,118,13
卡尔万,4,4,5,2,7,7,6,79,14
路易松,6,3,4,2,7,7,6,157,1
拉津斯基,1,5,3,5,4,4,3,118,0
平托 R,4,5,2,3,1,1,6,114,0
尼克 科瓦奇,3,3,2,1,5,7,7,83,0
博比奇,6,3,5,4,4,12,6,118,1
维赫尼亚雷克,6,4,4,5,4,6,4,79,1
马德伦,4,4,3,3,11,2,11,118,14
姆拉德诺夫,3,5,4,6,5,11,5,91,10
路德维希,4,5,0,5,11,1,5,118,0
夏黑德,3,5,1,6,4,5,10,118,0
法蒂 M,4,5,4,4,7,5,8,118,17
库兹查克,0,5,3,1,12,4,2,79,22
拉斐尔 N,6,4,4,5,7,8,9,150,0
雷纳 G,6,4,2,5,8,10,9,117,0
迪尼斯卡加拉,2,5,2,0,3,4,6,122,0
戈尔茨,0,4,4,5,5,6,7,118,22
舒曼,1,5,6,0,13,12,2,118,17
泽耶尔,3,4,3,0,10,0,3,118,10
孔德,1,4,5,5,3,5,5,123,0
巴伊拉莫维奇,4,4,2,2,2,11,0,96,0
迪基特什维利,4,5,2,0,3,3,1,103,14
亚施维利,6,3,5,6,6,15,12,103,0
库利巴利 S,5,3,5,7,2,2,3,137,6
米勒 St,1,4,5,0,3,7,7,118,17
兰丹,6,5,2,3,9,4,11,112,0
贝尔纳,2,5,0,0,15,6,12,123,15
赫梅尔,2,4,0,0,5,5,13,118,0
迪亚拉 B,1,4,1,1,15,1,13,137,19
里特,5,4,7,6,6,10,0,118,5
罗伊斯 T ,0,5,2,2,7,9,3,118,0
维利,4,4,0,3,9,15,10,118,5
坦科,6,4,3,7,2,3,4,133,4
赖纳德,0,5,2,0,6,1,4,118,0
吉耶 米安,4,4,1,1,1,0,8,147,0
贾苏拉,5,5,2,5,4,4,1,94,0
克鲁普克,2,4,2,2,0,1,15,118,15
霍尔曼 T,3,5,1,1,0,15,12,118,11
安塔尔,5,4,0,3,7,8,3,72,6
凯罗 E,6,4,2,5,3,4,7,116,1
萨努,6,4,2,2,3,1,14,148,0
奥拉因贝西,2,5,2,4,14,1,14,128,0
赖恩克,0,3,1,4,8,5,4,118,22
默特萨克,1,1,4,0,6,4,11,118,17
伊斯梅尔 V,1,4,2,2,13,12,7,112,16
斯塔尔特里,2,4,1,4,6,0,15,171,0
达瓦拉 U,4,3,3,3,6,8,8,90,0
恩斯特 F,3,4,0,3,2,15,6,118,8
鲍曼,1,3,7,0,6,6,9,118,19
米库,5,3,3,5,6,5,6,112,5
利斯泰什,3,4,1,4,4,4,14,93,0
查理斯特亚斯,6,4,4,2,3,4,3,88,0
艾尔顿,6,2,3,5,6,7,5,157,1
博雷尔,0,4,0,0,8,15,9,118,0
道恩,6,4,5,1,4,5,5,118,0
博罗夫斯基,3,4,5,5,6,8,7,118,8
斯克里普尼克,2,4,5,2,12,8,9,82,0
克拉什尼奇,6,3,2,7,13,6,9,83,1
马格宁,3,4,1,4,5,3,13,123,0
巴诺维奇,4,4,5,2,4,4,15,83,13
舒尔茨 C,4,5,7,0,4,6,4,118,0
巴尔德斯 N,6,4,5,3,1,3,2,159,0
瓦尔克,0,4,1,4,2,5,3,118,22
罗尔费斯,3,5,3,3,7,15,15,118,0
维拉格,4,5,4,1,3,11,1,118,0
厄齐尔,5,1,4,1,4,2,6,118,7
贝科特,4,5,7,1,14,0,9,118,0
拉格布罗姆,3,5,6,5,14,14,14,121,0
维泽,0,5,3,2,15,12,6,118,22
亨根,1,4,3,2,4,6,4,118,16
纳夫斯,1,4,3,5,5,5,7,86,0
格兰莫齐斯,3,4,0,0,4,6,9,88,8
拉姆济,3,4,5,5,7,9,6,136,10
查托,2,3,3,0,8,5,9,131,15
林肯,5,4,2,4,8,2,11,157,5
克洛泽,6,1,4,0,4,13,12,118,1
洛克文茨,6,3,3,5,6,8,5,80,5
勒姆比,1,4,5,5,7,4,0,147,0
斯福扎,3,2,1,0,7,9,10,123,9
马尔茨,3,5,0,0,2,3,4,118,0
蒂姆,6,4,2,0,2,3,4,118,0
里德尔,3,4,5,2,8,8,10,118,0
多明格斯 J,6,5,4,2,5,7,6,114,0
别利察,5,4,0,3,7,7,5,83,0
赫里斯托夫 M,6,4,4,4,12,4,0,91,5
恩斯特 T,0,4,3,5,2,8,5,118,0
弗雷芬,2,5,1,0,0,4,3,115,0
努尔梅拉,4,4,0,3,6,6,7,121,0
小阿尔滕托普,6,4,5,4,8,9,9,90,4
科索夫斯基,4,4,7,6,11,3,10,79,5
罗伊特 T,2,4,5,2,9,10,1,118,0
莱曼 Mi,3,4,5,6,13,1,2,118,10
维蒂希,4,5,2,4,2,8,10,118,0
梅托莫,1,4,1,4,1,4,2,131,17
文策尔,2,4,2,3,13,2,6,118,15
格里博,2,4,3,5,4,12,12,118,0
延奇,0,4,0,3,12,6,4,118,22
施诺尔,1,4,1,0,7,2,2,118,0
魏泽,2,5,3,4,12,7,15,118,0
吕特 T,2,4,1,1,7,9,9,122,19
蒂亚姆,3,3,4,0,6,6,7,138,0
卡尔汉,3,4,2,2,4,8,15,85,0
彼得罗夫 M,4,3,0,3,7,10,6,91,13
比利斯科夫,1,4,3,5,1,3,5,83,17
弗朗茨,1,4,2,1,5,3,7,118,16
萨尔佩,3,4,5,1,0,4,4,133,11
普雷格,6,4,1,1,6,10,10,118,0
克利莫维奇,6,4,2,4,12,13,9,158,6
托皮奇,6,4,0,6,2,3,4,96,1
达历山德罗,5,3,4,2,3,5,4,158,9
夸特罗基,1,5,3,2,6,7,8,158,0
赫尔戈维奇,4,4,1,1,6,0,9,83,5
内德兹皮,4,5,1,1,6,9,1,100,0
里特 C,6,5,2,4,7,10,15,118,5
拉莫维奇,0,4,3,4,7,3,13,118,0
拉拉托维奇,1,5,5,5,10,15,12,81,17
费舍尔,3,4,2,5,3,4,4,118,0
巴亚诺 F,6,4,3,3,4,6,6,157,0
门塞克斯,6,5,0,3,2,2,2,158,0
庞塞,1,4,2,1,3,4,4,161,0
马基亚迪,3,5,1,4,4,5,5,118,11
巴德,0,5,1,1,6,8,6,118,0
库尔曼,1,4,3,3,2,6,5,118,0
福格特,4,4,1,5,15,9,10,118,0
西雄,1,5,0,1,13,10,13,135,0
辛卡拉,4,4,4,2,4,6,6,135,13
克林格,3,4,0,3,13,12,4,118,0
舍茨,5,5,1,7,1,3,1,118,0
施罗德,4,4,1,6,2,14,1,118,0
费代里科,3,5,0,3,2,4,6,117,0
内索,4,5,2,5,6,8,7,88,0
施普林格,4,4,1,7,7,10,5,118,13
齐雄,1,4,0,3,10,14,8,118,0
洛特纳,3,5,1,3,1,4,1,118,0
多安,2,4,4,3,0,3,5,118,15
埃贝斯,6,5,3,5,7,7,9,118,0
索科洛夫,0,5,4,4,13,8,12,84,22
尼德里希,4,5,0,2,4,10,6,118,0
韦塞尔斯,0,4,1,2,4,1,5,118,21
海因里希,3,3,5,1,7,7,6,118,0
申齐洛尔茨,3,5,5,0,2,15,4,118,0
沃罗宁,6,5,3,3,3,5,4,82,5
福伊尔纳,4,4,0,3,2,12,15,118,0
斯特莱特,4,5,5,5,7,11,13,118,0
格鲁伊奇,4,5,2,3,7,9,6,96,0
肯尼迪 J,6,5,5,6,5,12,2,73,0
波多尔斯基,6,2,5,3,11,2,11,118,3
舍贝尔,0,5,5,1,0,3,3,118,0
科瓦日,1,4,5,4,1,2,1,80,16
默勒,2,5,2,4,2,3,4,118,0
维默尔,2,4,1,1,0,1,2,87,15
兰茨,3,5,0,0,1,1,15,120,10
梅格勒,4,5,0,3,6,1,0,118,0
里德勒维奇,4,4,5,5,6,6,10,118,0
普里卡,6,4,5,2,0,15,10,120,0
金茨,1,5,3,2,2,6,3,118,18
佩尔松,4,5,1,4,7,6,8,120,0
阿多贝,3,5,4,5,7,5,4,133,10
阿维德森,6,5,4,4,4,5,4,120,0
希尔,1,5,1,1,15,6,5,116,0
汉森,3,5,3,2,12,5,6,118,0
克勒韦尔,0,5,5,2,6,4,7,118,0
迪萨尔沃,6,5,5,1,5,8,4,117,0
福贝克,6,4,6,7,6,8,6,118,1
马克斯 M,6,3,4,2,8,10,10,118,2
蒂库祖,4,4,0,3,5,6,2,146,5
普拉斯内格,6,5,1,4,7,7,8,87,0
默勒,1,4,5,6,0,13,1,118,17
梅尔坎姆,1,4,4,0,8,10,10,128,16
布施,0,5,5,2,6,8,8,118,0
马德森 K,1,4,1,1,2,1,15,122,16
舒尔茨,3,5,2,0,3,4,6,122,10
皮肯哈根,0,4,1,4,7,9,7,118,0
赖因哈特,1,4,3,5,12,6,15,118,16
胡格马,1,3,4,4,6,5,6,116,0
霍勒巴赫,2,4,4,4,13,2,6,118,0
维基,2,4,2,2,6,3,13,123,0
拜因利希,5,3,2,1,5,7,8,118,4
马尔特里茨,3,4,1,1,4,5,2,118,8
亚罗利姆,3,5,0,5,11,1,5,80,0
马达维基亚,4,3,0,3,5,7,4,63,14
罗密欧,6,3,5,1,7,15,7,158,0
巴巴雷茨,6,3,5,4,3,15,13,96,5
韦希特,0,5,4,2,6,3,4,118,0
本杰明 C,3,4,2,2,7,15,13,146,10
乌伊法卢西,1,3,5,5,7,5,8,80,16
富卡尔,2,4,4,5,2,15,8,80,0
高原 直泰,6,3,5,4,3,5,4,22,1
卡多索 R,5,3,1,4,6,6,7,158,5
雅各布森,2,5,3,1,6,4,6,122,15
拉恩,4,5,4,3,7,0,3,118,19
克林,1,5,4,0,6,10,5,118,17
博阿滕 J,1,1,5,3,8,6,9,118,20
迈尔,5,5,2,4,14,1,14,118,0
布勒克,4,5,6,5,14,14,14,118,0
森,6,5,5,2,9,10,1,118,0
斯特拉克,0,5,4,6,5,11,5,118,0
赫莱布 V,4,5,7,7,12,5,14,97,0
希尔德布兰,0,3,2,0,6,8,7,118,22
博登,1,4,0,3,5,6,15,157,19
费尔南多梅拉,1,4,4,3,3,5,7,114,16
格贝尔,4,4,5,0,6,2,15,118,5
欣克尔,2,4,3,3,3,4,5,118,15
索尔多,3,3,1,0,4,7,9,83,0
迈斯纳,3,4,2,0,13,1,12,118,8
赫莱布 A,5,3,1,0,5,4,4,97,7
库兰伊,6,3,0,3,2,3,3,118,1
黑尔特,4,4,1,1,1,4,5,118,14
鲁伊 马克斯,1,5,3,2,7,15,12,114,18
穆策尔,3,5,5,0,1,15,2,118,11
蒂费特,6,5,5,5,15,4,15,118,0
弗拉涅斯,4,4,3,4,4,5,14,83,0
卡考,6,4,2,4,6,0,9,157,1
贝纳利奥,0,5,1,1,6,6,7,123,0
海嫩,0,4,4,4,14,12,13,118,0
拉姆,2,1,0,0,1,8,7,118,14
绍比奇,6,4,1,3,3,13,13,93,5
丹格尔迈尔,1,5,6,1,4,6,5,118,0
森图里翁,5,4,5,1,4,7,1,158,4
斯托杨诺夫,4,5,2,7,0,7,4,91,0
布兰科 S,4,4,0,0,7,9,8,131,13
济夫科维奇 B,2,3,1,0,6,5,5,83,0
哈坎 雅金,3,5,2,2,7,13,1,123,9
施特雷勒,6,5,5,6,13,1,2,123,4
福斯特拉,1,5,2,6,5,7,7,118,18
贝尔格 D,3,5,4,4,7,5,8,73,0
施蒂尔,0,4,5,4,2,6,1,123,0
史特拉瑟,1,4,1,1,6,7,4,125,0
科雷尔 S,1,4,1,1,6,15,8,118,0
埃贝尔,2,5,4,4,12,13,5,118,0
乌利希,3,4,4,2,6,8,6,80,8
范胡特 J,6,4,3,3,8,9,15,115,4
阿萨宁,1,5,4,1,3,2,8,83,19
普莱奇,1,5,3,3,15,12,6,157,16
德莫,3,4,4,5,6,6,4,85,10
克特莱尔,4,4,3,4,2,15,5,118,13
科济涅茨,6,5,0,3,13,5,12,118,6
克卢格,3,5,2,2,12,4,5,118,11
范伦特,6,5,0,0,15,4,2,118,4
奥吉韦,5,4,5,5,7,6,11,128,8
卡内尔,2,4,4,3,7,7,0,132,0
特尔施特根,0,2,5,1,5,2,2,118,21
科尔卡,4,4,1,1,7,8,8,121,0
基尔希,4,4,4,7,6,11,0,118,0
什韦尔科斯,6,4,7,1,14,0,9,80,4
斯潘,4,5,4,5,7,8,9,118,5
施劳特拉夫,5,5,4,3,1,2,2,118,9
鲁本冈萨雷斯,1,5,6,7,3,3,4,113,19
赖特迈耶,0,4,0,3,0,0,4,118,0
马里奇,6,4,1,4,7,8,2,83,0
格德,3,5,5,1,7,7,9,118,0
奥布拉多维奇,1,5,6,0,13,12,2,81,0
布罗伊西,3,5,7,7,13,11,15,118,0
齐格勒,0,4,3,3,2,6,5,118,22
茹拉夫,1,4,3,5,6,8,9,79,19
切伦多洛,2,4,5,4,8,1,3,170,5
康斯坦蒂尼迪,3,4,0,3,15,9,13,88,11
伊德里苏,4,3,2,4,7,5,11,131,0
舒勒,2,5,4,0,6,4,6,118,19
施腾德尔,4,5,2,4,7,5,9,118,5
德格兹曼,4,5,5,1,4,6,6,171,0
科图亚克,6,5,5,5,2,1,1,118,6
克鲁普尼科维,3,5,5,1,15,15,8,81,0
拉拉,3,5,1,0,5,2,12,94,0
维尼修斯 B,1,5,3,7,3,4,4,157,16
特雷梅尔,0,5,4,0,6,8,7,118,0
西马克,5,4,3,5,1,3,1,80,0
布尔达里奇,6,4,2,1,2,3,5,118,0
施奈德 T,2,5,5,2,7,4,5,118,0
达布罗夫斯基,3,5,5,3,5,6,14,118,0
施罗特,5,4,5,0,6,6,13,118,0
克里斯蒂安森,6,4,7,2,4,5,12,113,0
哈斯 D,0,5,1,4,4,5,5,118,0
普芬斯腾,4,5,3,2,6,7,8,118,13
克莱伯,2,4,3,3,11,2,11,157,19
布特 V,4,5,2,4,2,8,10,84,13
加伊梅,3,4,7,3,2,4,4,113,0
沙维尔,1,5,0,3,13,12,4,114,0
贾法弗里亚,3,5,5,5,7,11,13,112,0
沃尔夫,6,5,1,1,6,9,1,118,0
马蒂斯 C,6,5,2,2,0,13,9,170,2
斯维特利卡,6,4,5,5,3,5,5,81,0
范代恩霍芬,0,4,1,4,4,6,3,116,21
法伦霍斯特,1,4,0,3,5,6,6,118,0
卡拉,1,4,4,0,5,5,2,131,18
迈黑尔贝克,2,5,0,3,1,6,1,118,19
科尔丁,2,4,3,0,2,8,7,122,0
塔帕洛维奇 F,3,4,0,3,12,2,6,83,8
古德约翰森 T,3,4,3,5,6,9,14,124,10
巴克利,6,4,0,3,4,15,6,132,0
弗赖尔,6,3,0,3,6,7,5,118,1
沃茨,5,3,1,0,6,7,6,118,0
弗里斯德,2,5,4,5,2,6,2,116,0
哈什米安,6,4,5,1,0,4,4,63,0
本本,2,5,1,4,15,8,8,118,0
范德,0,5,5,0,6,7,9,118,0
奥利塞赫 S,3,3,3,5,3,5,4,128,8
马德森 P,6,4,5,5,6,8,7,122,2
迪亚邦,6,4,2,0,3,3,1,143,1
伯尼希,2,4,1,5,15,9,10,118,0
杰贝尔,3,4,4,2,10,12,3,79,8
埃杜,2,4,3,5,4,12,12,157,0
斯特维奇,4,4,1,1,6,3,3,81,0
曼卡,0,5,1,0,1,3,3,118,0
卡拉 J,1,5,2,2,2,11,0,118,0
宾德瓦尔德,2,4,1,1,6,0,9,118,19
西蒙,2,5,5,5,14,1,12,118,0
迪格雷戈里奥,2,5,3,2,5,7,5,118,0
魏森费尔特,3,5,4,1,3,11,1,118,0
京特,4,4,5,6,6,15,12,118,0
舒尔,3,4,0,3,6,8,7,118,11
比尔格,4,4,3,0,6,8,7,118,14
拜尔勒,6,4,4,4,11,1,2,118,2
弗罗默,6,5,2,5,3,4,4,118,0
尼科洛夫 O,0,4,5,3,1,3,2,100,0
斯凯拉,5,4,5,0,3,7,7,94,0
普利奇,2,4,1,1,4,7,4,83,5
马扎,1,5,0,0,5,5,13,147,0
德拉古沙,4,5,2,5,2,4,2,94,0
普勒尔,0,5,5,5,5,7,7,118,0
克罗伊茨,5,5,7,6,6,10,0,118,0
胡贝尔,4,5,4,0,4,6,5,118,5
莱克萨,4,4,2,2,4,5,6,87,0
车 杜里,6,4,4,5,6,6,7,55,4
普罗伊斯,4,5,4,0,4,7,7,118,0
赫尔佐格,1,4,1,4,0,1,2,118,19
阿玛纳蒂迪斯,6,4,4,4,3,5,4,88,5
维德纳,2,4,4,3,6,6,5,118,15
纳西门特,1,4,0,3,9,15,10,157,17
梅拉,3,5,1,6,2,14,1,118,0
朗德罗,0,3,2,0,7,4,4,112,22
吉莱,1,4,4,2,6,8,6,112,16
马里奥耶佩斯,1,4,1,1,6,0,9,163,18
阿尔芒,2,4,1,4,13,3,10,112,15
塞托,1,4,4,2,6,6,6,158,0
贝尔松,3,4,4,1,1,4,5,112,11
图拉朗,3,2,5,3,1,5,2,112,10
坎 O,4,4,1,1,7,8,3,112,0
德罗沙,6,4,1,4,6,7,6,112,3
皮若尔,6,4,5,1,4,7,8,112,0
瓦伊鲁阿,6,4,4,3,5,2,13,112,1
格隆丁 ,0,5,6,4,1,4,4,112,0
费,4,5,1,1,11,1,7,112,0
萨维诺,3,4,5,2,5,5,2,112,10
德洛莫,1,4,2,0,7,3,15,112,0
摩尔多万,6,3,5,5,7,8,5,92,6
恩齐古,6,5,5,2,1,1,1,152,0
阿特巴,2,5,3,4,6,6,15,131,0
齐亚尼 S,4,4,1,0,15,2,4,112,5
帕耶雷,5,5,1,0,15,8,14,112,0
阿马达,4,4,1,4,15,9,14,112,5
拉迪奇,0,5,2,0,3,4,6,81,0
布谢,2,5,1,4,7,7,8,112,0
德鲁安,1,5,2,3,7,9,6,112,17
吉永,1,5,5,6,5,12,2,112,18
阿贾吉,4,4,7,7,3,9,2,140,0
阿里斯图瓦,6,4,2,0,6,1,4,112,2
格罗姆巴,6,5,1,7,7,10,5,112,6
亚博,4,4,0,1,13,10,13,139,14
库佩,0,3,4,1,1,5,2,112,0
埃德米尔森,1,3,0,3,4,6,3,157,16
米勒 P,1,4,3,0,1,2,1,123,0
贝尔托,2,4,2,4,14,1,14,112,19
德弗兰德,2,4,5,4,7,7,8,115,0
迪亚拉 M,3,4,5,2,3,4,5,137,0
多拉索,4,3,4,0,6,7,7,112,14
小儒尼尼奥,4,3,2,4,7,6,7,157,9
戈武,6,3,0,6,7,4,2,112,3
卡里埃,5,3,5,3,4,6,12,112,8
埃尔伯,6,2,7,3,4,7,3,157,1
韦库特,0,4,1,1,6,6,9,112,22
马卢达,6,2,5,4,0,3,2,112,12
埃辛,3,2,2,0,6,6,7,133,11
萨特,1,5,5,4,8,9,9,112,18
卢因杜拉,6,4,1,4,0,0,3,112,0
卡萨帕,1,4,2,4,0,4,3,157,0
雷韦埃,2,4,1,7,1,4,1,112,15
戈麦斯 J,4,5,2,7,4,4,6,112,13
德尔莫特,4,4,1,4,6,4,6,112,0
皮德布瓦,0,5,4,3,5,7,7,112,0
维亚勒,6,5,6,5,14,14,14,112,0
贝古纽,6,4,4,6,5,11,5,112,0
本泽马,6,2,5,2,9,6,1,112,4
克莱门特,3,5,0,5,11,1,5,112,0
温比,0,4,0,3,7,15,6,112,0
巴丘,1,4,4,2,0,3,3,92,18
德尔皮埃尔,1,4,7,2,3,3,6,112,0
皮绍,2,4,2,1,13,4,12,112,0
塔福罗,2,4,2,5,6,6,7,112,5
布鲁内尔,4,4,5,2,5,7,4,112,0
布图瓦耶,6,4,4,1,5,15,2,112,0
曼切夫,6,4,0,3,4,4,4,91,1
阿比达尔,2,2,3,0,13,9,13,112,15
谢鲁 Be,3,4,4,2,2,2,8,112,0
朗德兰,4,4,2,4,13,7,3,112,0
塔皮亚 H,6,4,5,2,5,15,14,161,0
拉斐尔施米茨,1,5,2,1,2,1,3,157,18
沙尔梅,1,5,0,3,3,6,5,112,0
斯特耶夫斯基,6,4,0,0,6,0,11,73,0
马利基,0,5,0,6,1,1,1,112,22
皮雄,0,5,3,4,5,3,7,112,0
马孔,5,5,2,4,7,10,15,112,0
穆希卢,6,5,4,0,6,6,8,112,0
索菲亚尼,6,5,1,1,1,0,8,112,0
但丁,1,5,1,1,6,12,9,157,0
迪尔尼斯,4,5,3,3,8,9,3,112,0
德比西,3,5,1,3,1,4,1,112,11
博德梅尔,5,3,5,1,3,4,3,112,8
拉梅,0,3,4,3,6,6,15,112,22
卡内拉,1,4,4,1,15,12,8,114,16
普拉尼,3,4,3,1,2,6,6,112,0
巴斯托,2,4,3,1,0,4,1,114,5
耶玛利,2,4,4,2,6,15,3,112,0
科斯塔 P,5,4,3,3,2,6,5,114,9
贝达,2,4,3,5,4,6,7,112,5
列拉,4,4,4,3,6,15,11,113,0
芬多诺,6,4,2,0,7,8,2,138,0
戴维,6,5,5,6,13,1,2,157,6
达谢维尔,6,4,2,2,5,5,12,112,4
鲁 F,0,4,5,5,3,4,13,112,22
马武巴,3,5,4,4,13,8,12,112,0
朱里蒂,2,4,2,1,5,1,11,112,0
阿法诺,2,4,5,3,6,3,9,112,15
塞拉德斯,3,3,0,3,5,6,8,113,0
阿利卡特,1,5,3,2,5,6,14,112,16
科斯塔 E,3,4,0,0,12,4,8,157,0
米兰达 P,4,5,0,3,13,12,4,157,0
武科曼诺维奇,4,5,1,4,4,5,5,81,13
瓦尔韦德,0,5,3,3,11,2,11,112,0
科索诺戈夫,6,5,1,1,0,15,12,84,0
巴 弗兰西亚,4,5,4,2,4,6,6,112,0
切赫,0,2,0,0,3,5,7,80,22
迪亚塔,1,4,5,4,6,7,12,143,16
格勒内,1,5,2,1,12,8,6,112,0
索兰,5,4,0,3,13,1,9,112,7
迪多 E,5,5,2,2,6,8,10,112,8
皮基翁内,6,4,2,3,7,4,13,112,0
蒙特鲁比奥,6,5,4,0,8,10,8,112,0
阿里巴热,1,5,1,1,7,12,2,112,0
勒朗,2,5,4,3,7,1,11,112,0
热纳尚,3,5,0,3,4,2,10,112,0
恩格马,6,5,4,1,0,3,1,112,1
弗雷 A,6,4,4,3,2,6,4,123,0
瓦杜,1,5,5,2,1,4,4,130,0
韦雷尔斯,6,4,4,4,1,1,2,112,0
巴尔博萨,4,4,1,0,7,8,8,112,0
谢尼奥,0,5,5,5,7,11,13,112,22
布里永,1,5,3,2,6,7,8,112,0
法蒂 J,2,4,3,2,4,4,6,112,0
塔纳格罗,2,5,3,3,7,15,15,112,0
卡尔斯特伦,5,5,1,4,5,6,6,120,9
穆维埃姆巴,4,5,3,7,6,7,7,112,0
布利安,6,5,5,6,0,13,1,112,0
佩纳托,0,5,1,0,13,4,15,112,0
门迪 F,1,5,2,1,4,3,14,112,17
于拉斯,2,5,4,0,5,6,13,112,0
皮奥塞勒,3,5,3,5,1,6,4,112,11
马丁古,3,5,0,6,12,7,8,112,10
本 萨达,5,4,2,5,5,6,3,112,5
亚亚 An,2,4,1,1,6,10,15,112,15
古尔文尼克,4,5,1,4,3,3,2,112,0
莫里斯,6,4,5,2,0,0,2,112,6
范尼,1,5,3,2,5,6,1,170,0
尼,6,5,1,1,12,6,13,112,0
科埃,3,4,5,5,5,6,7,112,0
于格,0,5,1,5,15,9,10,112,0
叶博亚,0,5,2,4,2,8,10,139,0
德阿弗斯纳,6,5,4,2,4,13,6,155,0
希姆邦达,2,5,0,3,2,2,2,112,0
马图伊迪,3,2,4,0,4,4,5,112,11
哈吉 Y,4,4,7,7,12,5,14,130,0
雅克莫,4,5,3,4,7,3,13,112,0
德雷耶,4,5,0,3,0,4,1,112,0
奥格贝赫,6,4,1,4,1,3,5,128,0
费雷拉 D,1,5,4,3,6,7,7,157,16
莱蒂齐,0,3,5,6,5,6,13,112,22
大卫 路易斯,1,2,2,3,6,7,7,157,18
海因策,1,3,2,4,5,6,5,158,0
莱亚尔,5,4,2,3,3,3,11,114,0
菲奥雷塞,6,4,2,5,14,4,6,112,12
马科 维拉蒂,3,2,4,0,4,2,6,117,9
图雷,6,5,4,2,6,7,14,112,0
保莱塔,6,3,4,2,5,7,6,114,1
蒂亚戈席尔瓦,1,1,4,4,3,5,4,157,20
屈比利耶,2,5,5,2,2,0,3,112,0
索林,4,3,3,1,4,6,5,158,6
门迪,2,4,3,1,5,7,5,112,0
阿隆佐,0,5,1,1,5,1,11,112,0
卡尔库里,2,4,4,5,6,5,4,130,19
贝纳舒尔,5,4,0,0,4,2,3,129,0
姆巴米,5,4,1,1,0,2,4,131,5
本哈穆,0,5,1,1,6,9,1,112,0
巴迪亚内,2,5,1,1,6,9,14,112,19
博斯科维奇,4,4,3,5,1,7,7,81,0
卡纳,3,4,3,3,4,6,6,94,10
卡瓦尼,6,2,2,2,7,12,1,160,1
鲁博亚,6,4,5,1,2,15,1,81,5
特劳雷,5,5,1,1,6,12,9,143,8
里戈,0,5,2,0,3,4,6,112,0
夸西,1,4,0,6,5,2,6,139,17
费里埃,2,5,2,3,12,9,7,112,19
米歇尔 C,3,4,2,5,6,7,5,112,0
勒鲁,3,4,4,0,8,8,6,112,0
