ｸﾗｲｽﾊﾞｲｸ,2,4,4,0,5,7,7,116,5
ﾗﾝﾀﾞｰﾙ,6,5,1,7,6,2,1,87,0
ｽﾐｯﾄ,3,4,0,6,5,5,15,116,10
ﾃﾞ･ﾋﾞｯﾃ,6,5,5,3,5,5,11,115,0
ﾋﾟﾅｽ,6,5,2,1,3,3,3,116,0
ﾗﾝﾍﾞﾙｽ,0,5,0,3,13,12,4,116,0
ﾌﾚﾝｹﾙ,1,5,5,2,9,10,1,116,0
ﾌﾚﾃﾞ,1,5,5,6,6,15,12,116,0
ﾌｧﾝ･ﾃﾞﾙ･ﾘﾝﾃﾞﾝ,1,5,6,3,2,14,0,116,0
ﾊﾙﾀﾞﾙｿﾝ,4,5,3,0,10,0,3,124,14
ﾌｪﾙﾏﾃ,4,5,3,3,7,15,15,116,0
ﾌｧﾝ･ﾃﾞﾙ･ｳﾞｪﾙﾌ,0,5,5,2,12,2,12,116,0
ｽﾎﾙ,1,5,0,3,2,4,7,116,16
ﾗﾍﾞﾝｽﾍﾞﾙﾍﾝ,1,5,0,0,3,5,5,116,16
A.ﾌｧﾝ･ﾃﾞﾙ･ﾊｰﾙ,2,5,2,3,1,3,5,116,15
ﾃﾞ･ﾘｯﾃﾞﾙ,3,5,0,3,15,6,5,116,0
ﾘﾑ･ﾀﾞﾝ,6,5,1,1,4,6,8,116,5
ﾂﾍﾞﾄｺﾌ,5,5,5,6,13,4,5,91,0
ﾌﾟﾛﾒｽ,4,5,5,1,8,13,5,116,0
M.ﾙｰﾛﾌｾﾝ,3,5,3,5,5,15,7,116,0
ﾎﾞｽｽﾊｰﾙﾄ,6,5,4,1,2,6,2,116,6
ｶｰﾙｾﾝ,4,5,2,1,5,0,6,122,0
ｽﾞｰﾙﾏﾝ,6,5,6,4,8,4,11,116,0
G.ﾌﾘｽﾄﾌ,6,5,3,1,3,3,3,100,0
D.ﾌﾞｰﾙ,0,5,2,4,14,1,14,116,0
ﾊﾟﾙﾈﾗ,1,5,5,1,0,1,4,121,0
A.ﾖﾎﾞ,1,5,2,0,3,3,1,128,0
ﾌｧﾝ･ﾃﾞｨﾝﾃﾚﾝ,4,5,5,7,2,2,3,116,0
ﾀｶｸ,6,5,1,7,7,10,5,116,0
ｺﾙﾌ,6,5,5,3,1,3,2,116,1
ﾛｲﾊ,6,5,2,1,5,6,2,121,0
ﾌｰｹﾞﾝｶﾝﾌﾟ,4,5,2,7,0,7,4,116,14
ﾌｰﾌﾞﾝｸ,6,5,2,5,2,4,2,116,0
ﾌｫｯｾﾙﾏﾝ,2,5,7,1,14,0,9,116,0
ﾌﾘｰﾍﾞﾙ,0,5,0,0,1,4,1,116,0
ﾍﾚﾓﾝｽ,1,5,1,0,1,5,3,116,0
ﾌﾘｭｰﾙ,1,5,0,3,3,3,2,116,17
ﾍｽﾌﾟ,1,4,5,5,6,8,8,116,18
ﾃﾞ･ﾌﾗｰﾌ,3,5,3,4,6,6,2,116,11
ﾃｨﾆｰﾆｮ,4,4,2,4,4,7,2,157,0
ｳﾞｨｰﾄﾞﾏ,3,5,3,3,15,8,12,116,0
ﾀﾞｰﾙﾏﾝｽ,4,5,1,1,3,4,4,115,0
A.ｵﾘｾｰ,3,4,7,6,0,1,4,128,0
ﾕｰｽﾌ,6,5,3,2,5,7,5,122,5
ﾆｰﾆｮ,6,5,0,3,6,8,7,113,0
ｱｰﾂ,0,5,7,2,7,5,7,116,0
ﾍﾙﾄｸ,3,5,1,1,5,6,4,116,10
ｲｹﾃﾞｨｱ,6,4,3,4,2,3,4,128,12
ﾓﾚﾅｰﾙ,1,5,5,0,3,7,7,116,0
ﾗﾒﾝｽ,2,5,1,0,1,3,3,115,19
ﾗｲﾃﾝ,6,5,4,2,4,13,6,116,0
ﾗｼﾞｯﾁ,6,5,5,2,6,8,8,81,2
O.ﾄﾝﾌﾟｿﾝ,6,5,4,0,4,6,5,128,1
ｷｬｽ,6,5,1,3,1,4,1,116,4
ﾌｧﾝ･ｳﾞｪｽﾃﾛﾌﾟ,0,5,6,1,4,6,5,116,0
ﾌﾞﾗｲﾝﾌﾞﾙﾌ,1,5,4,4,7,5,8,116,16
ﾊｲｽﾏﾝ,2,5,4,4,14,12,13,116,0
ｺﾆﾝｸ,2,5,2,6,5,7,7,116,0
ｸﾗｽ,1,5,2,2,7,13,1,116,17
ﾊﾞﾙﾃﾚ,5,5,2,5,3,4,4,116,9
ﾌﾞﾘﾃﾞｨ,4,5,5,1,7,7,9,116,0
ﾊﾞｲｽ,3,5,0,0,5,5,13,116,0
ﾌｧﾘｱ,4,5,1,5,7,14,6,116,0
ｴｻﾔｽ,6,5,2,4,2,8,10,116,4
ﾌｧﾝﾌ･ｱ･ｳﾞｨﾝｸ,6,5,5,5,10,15,12,116,0
ﾍﾅﾙ,6,5,3,4,7,3,13,116,6
ｸﾜｸﾏﾝ,4,5,5,1,4,7,1,116,0
ﾙｲﾘﾝｸ,1,5,4,4,13,8,12,116,0
ｳﾌｻｲﾝ,6,5,4,5,7,8,9,130,0
ｻﾙﾃﾞﾝ,3,5,1,1,11,1,7,116,0
ｽﾒｰｹｽ,2,5,0,3,2,2,2,116,19
ﾃﾌﾚﾃﾞﾝ,2,5,7,6,6,10,0,116,0
ﾀｲﾌﾟ,5,5,3,3,4,6,6,116,0
ﾌｪﾙﾌｰﾌｪﾝ,0,5,5,1,4,7,1,116,0
L.ｳｨﾙｿﾝ,1,5,1,1,6,6,7,73,17
ﾌｧﾝ･ｻﾞｰﾈﾝ,1,5,4,0,8,10,10,116,0
ﾃﾞｨｯｾﾚｽ,4,5,2,3,7,9,6,116,0
P.ﾃﾞ･ﾌﾛｰﾄ,0,5,0,5,11,1,5,116,0
ﾌｧﾝ･ｱｽ,1,5,6,0,13,12,2,116,0
ｻｰﾍﾞﾄﾞﾗ,1,5,5,5,3,5,5,113,0
ｱｸｼｬｳﾙ,2,5,5,6,0,13,1,130,0
ﾗｲｱｰﾙﾄ,2,5,2,1,3,4,4,116,0
ﾌｧﾝ･ﾃﾞﾙ･ﾚｰﾌﾃ,4,5,1,4,7,7,8,116,14
ﾎﾞｯﾃﾞ,4,5,4,0,6,6,8,116,13
戸田 和幸,3,3,5,4,4,5,3,13,11
ｳﾘﾀﾞ,3,4,1,1,15,7,5,116,0
ｶｽﾃﾚﾝ,6,5,3,3,11,2,11,116,0
ﾌｧﾝ･ﾃﾞﾙ･ﾌﾝ,6,4,0,0,3,5,6,116,3
ﾃﾞ･ｳﾞﾘｰｽ,0,5,4,1,3,11,1,116,0
ﾚｵﾅﾙﾄﾞ･ﾄﾞｽｻﾝﾄｽ,5,4,5,3,3,3,13,157,8
ﾌﾟﾛﾝｸ,5,5,2,3,7,9,6,116,0
K.ﾒﾝｻｰ,2,5,4,0,4,9,0,116,15
ｼﾓﾝｽﾞ,6,5,4,3,5,7,3,116,2
ｽﾄﾛｴｰﾌｪ,6,5,2,2,0,1,15,116,0
ﾌｧﾝ･ﾎﾞｸｾﾙ,1,5,0,2,4,10,6,116,0
ｶﾘﾙﾎ,2,5,3,5,4,12,12,116,0
ﾎﾌｽﾃｰﾃﾞ,6,5,0,1,13,10,13,116,4
ﾔﾝｾﾝ,1,5,3,2,6,7,8,116,0
ﾗﾌｧｴﾗ,1,5,0,3,9,15,10,116,0
ﾐﾋｬｴﾙ･ﾛｽ,1,5,4,2,4,6,6,116,0
ﾛｻﾘｱ,3,5,2,2,3,1,14,116,8
ｻｴｲｽ,3,5,3,7,2,3,4,116,0
ｳﾞｨｳﾞｧｽ,2,5,4,2,2,3,4,158,0
C.ﾃﾞﾙｶﾞﾄﾞ,6,3,3,0,4,4,4,158,4
D.ﾐﾘｰﾄ,1,3,4,3,0,1,0,158,16
ﾎﾟﾎﾟﾋﾞｯﾁ,1,4,4,4,2,3,3,73,17
C.ﾑｰｱ,1,4,3,3,5,7,7,73,0
ｵｺﾝ,3,4,5,1,7,8,10,73,8
ｽｺｺ,3,4,4,4,6,8,7,73,0
ﾁｯﾊﾟｰﾌｨｰﾙﾄﾞ,6,5,2,2,5,7,6,73,0
ﾎﾞｽﾆｯﾁ,0,3,6,4,3,8,8,73,21
ﾏｽｶｯﾄ,2,4,5,5,1,5,1,73,0
ﾋﾞﾄﾞｩﾏｰ,2,4,2,1,1,2,2,73,15
S.ﾏｰﾌｨｰ,1,5,0,0,5,6,6,73,17
ﾎﾙﾊﾞｯﾄ,1,5,0,2,1,10,12,73,0
ﾚｲﾊﾞｯﾄ,1,5,5,5,1,6,3,73,0
ｺﾘｶ,3,5,2,2,6,8,7,73,0
ｶｰﾋﾙ,3,5,5,4,1,15,2,73,8
ﾛﾊﾞｰﾄｿﾝ,3,5,0,6,6,12,3,73,0
ｽﾞﾄﾞﾘﾘｯﾁ,4,5,0,0,4,5,5,73,0
ﾏﾝﾄﾞﾙ,0,5,2,6,14,10,7,87,0
ｼｬﾙﾅｰ,2,5,0,3,3,5,9,87,15
ﾋｰﾌﾞﾘﾝｶﾞｰ,1,5,0,3,12,15,12,87,0
ﾄﾞｽﾍﾟﾙ,2,5,3,0,2,11,8,87,5
ﾌﾚｰｹﾞﾙ,4,4,5,5,1,3,5,87,0
M.ﾊｰｽ,6,4,1,1,6,8,8,87,2
ｳﾞｧｸﾞﾅｰ,6,4,5,5,7,8,8,87,1
ﾊﾟｲﾔｰ,0,5,0,0,12,3,13,87,0
ｱｰﾏﾝ,1,5,1,1,4,0,5,87,16
ｱｳﾌﾊｳｻﾞｰ,3,5,0,5,5,12,8,87,10
ｷﾙﾋﾗｰ,4,4,2,2,4,5,5,87,0
ｳﾞｧﾙﾅｰ,6,4,2,2,6,8,7,87,0
ﾏﾁｮ,0,4,4,0,4,5,4,87,22
ﾌｪﾙﾄﾎﾌｧｰ,1,5,2,0,4,0,12,87,0
ﾏﾙﾃｨﾝ･ﾋﾃﾞﾝ,1,4,3,3,6,8,8,87,16
M.ﾊﾞｳｱｰ,3,4,1,1,0,4,3,87,0
ﾎﾟｶﾞﾃﾂ,1,5,3,0,10,9,2,87,0
ｲﾊﾞﾝｼｭｲｯﾂ,3,5,4,1,12,3,1,87,0
ﾍﾗｰ,4,5,3,1,4,8,7,87,0
ﾊﾟﾆｽ,4,5,1,6,1,3,8,87,13
B.ｺﾊﾞﾁｪﾋﾞｯﾁ,4,5,0,7,0,2,2,87,5
ﾄﾞﾘﾝｶﾞｰ,5,5,6,7,6,5,15,87,0
ﾍﾙﾂｫｰｸ,5,3,4,3,3,4,5,87,5
ｳﾞｧｽﾃｨｯﾁ,6,3,0,0,6,6,5,87,0
ｺﾙﾏﾝ,6,5,5,1,13,6,7,87,0
ｼﾓﾝｽ,3,4,1,1,6,8,7,115,0
P.ｸﾚﾒﾝﾄ,3,4,3,0,9,3,8,115,0
ﾊﾞｾｯｼﾞｵ,5,4,4,3,3,6,4,115,8
ﾑﾎﾞ･ﾑﾍﾟﾝｻﾞ,4,3,7,1,2,3,3,115,13
ﾍﾙﾌﾟｰﾙ,0,5,2,2,7,9,8,115,0
ﾌｧﾙﾊｰﾚﾝ,1,3,0,3,7,8,10,115,20
ｴﾐｰﾙ･ﾑﾍﾟﾝｻﾞ,6,3,2,1,4,4,15,115,3
ﾌｧﾝﾃﾞﾝﾄﾞﾘｰｼｪ,0,5,5,5,8,9,10,115,0
ﾃﾞ･ｺｯｸ,2,4,3,5,2,1,3,115,0
ﾃﾞｼｬﾌﾄ,2,5,5,0,2,7,5,115,15
P.ﾌｧﾝﾃﾞﾙﾍｲﾃﾞﾝ,2,3,0,0,4,6,6,115,5
ﾃﾞｰﾃﾞﾝ,2,4,4,4,1,6,3,115,15
ﾌｧﾝﾃﾞﾙﾊｰｹﾞ,3,4,4,5,5,6,7,115,0
B.ﾀｲｽ,3,4,4,4,7,9,8,115,0
ﾑﾃﾞｨﾝｶﾞｲ,3,5,2,1,4,0,5,115,0
ｴﾝｸﾞﾚﾊﾞｰﾄ,4,4,0,0,5,7,7,115,0
ﾀﾞｰﾙﾃﾞﾝ,4,4,0,3,4,2,7,115,0
ﾏﾙﾃﾝｽ,6,4,1,7,1,1,15,115,5
ﾍﾟｰﾃﾙｽ,6,5,2,4,7,0,13,115,4
P.ﾌｧﾝ･ﾎｳﾄ,6,4,7,3,12,7,12,115,0
ｱﾘｳﾑ,0,3,7,1,5,6,7,131,0
ｴﾝﾃﾞｨｴﾌｨ,6,4,0,3,8,5,14,131,4
ｶﾒﾆ,0,4,2,2,3,4,5,131,22
ｴﾎﾞｴ,0,5,1,1,7,8,3,131,0
ﾌｧﾚﾐ,1,5,5,3,8,1,5,131,0
ﾃﾞｨｶ･ﾃﾞｨｶ,1,4,3,3,4,6,6,131,19
ﾜﾑﾌｫｰ,3,5,7,3,12,4,1,131,11
ﾇﾄﾞ,4,4,0,3,2,4,3,131,13
ｱﾄｩﾊﾞ,4,5,3,2,4,3,2,131,0
ｱﾙﾇｼﾞ,5,5,2,2,7,9,15,131,0
ｴﾊﾟﾚ,6,4,5,5,6,7,8,131,1
ﾍﾞﾗ,6,5,3,5,6,1,4,131,0
ﾍﾝﾘｸｾﾝ,1,4,5,5,4,5,6,122,17
ｽｺﾌﾞ･ｲｪﾝｾﾝ,0,4,0,6,6,3,4,122,0
ｳﾞｨｰｺﾞﾙｽﾄ,5,4,3,0,7,1,1,122,8
J.ﾆｰﾙｾﾝ,0,4,3,5,6,1,3,122,0
ﾍﾟﾙ･ﾆｰﾙｾﾝ,1,5,3,0,14,6,9,122,0
ｱﾙﾌﾞﾚﾋﾄｾﾝ,1,4,3,3,7,9,8,122,16
ﾌﾟﾘｽｹ,1,5,5,2,2,8,11,122,0
ﾄﾌﾃｨﾝ,3,3,5,2,7,8,8,122,11
ｶｰﾚﾝﾍﾞﾙｸﾞ,3,5,2,2,12,12,13,122,11
ﾛﾙ･ﾗﾙｾﾝ,4,4,5,1,5,0,5,122,5
ﾐｶｴﾙｾﾝ,4,4,5,5,2,3,3,122,0
ﾛﾍﾞﾝｸﾗﾝｽﾞ,4,4,1,1,2,4,3,122,14
ｽｺｳﾎﾞ,6,5,6,1,7,1,7,122,0
ﾃｨﾋﾈﾝ,1,4,2,2,8,7,10,121,17
ﾊﾞﾗｶﾘ,3,4,0,0,2,4,4,121,0
ｸｲﾊﾞｽﾄ,1,4,4,4,3,4,4,121,0
ﾘｰﾋﾗﾃｨ,3,4,1,1,7,8,9,121,0
ｸｷ,6,4,3,3,7,9,8,121,1
ｶﾍﾞﾝ,0,5,3,5,8,6,13,121,0
ﾍｲｯｷﾈﾝ,1,5,6,4,11,1,3,121,0
ｶﾝｶﾞｽｺﾙﾋﾟ,2,5,1,2,6,4,6,121,5
ﾆｭﾙﾝﾄﾞ,2,5,0,0,7,9,8,121,15
ｲﾛﾗ,3,4,6,7,11,6,13,121,0
ｳｨｽ,4,4,3,3,4,6,5,121,0
ｺﾌﾟﾃﾌ,4,5,4,4,8,13,14,121,0
ｺｯﾋﾟﾈﾝ,5,5,7,3,13,15,0,121,0
ｺｯﾃｨﾗ,6,4,4,4,6,8,8,121,0
ｽﾐｱﾗ,6,4,2,1,10,13,10,121,0
ﾌﾞﾘｰﾝ,1,3,1,0,2,3,3,107,0
ｷﾝｾﾗ,3,3,2,1,4,5,5,107,8
ｺﾙｶﾞﾝ,0,5,7,2,4,0,4,107,22
ｺﾉﾘｰ,6,4,2,2,7,8,9,107,5
J.ﾏｰﾌｨｰ,0,5,0,0,1,1,1,107,0
A.ｸｲﾝ,4,5,4,4,6,10,7,107,0
ﾏｸﾌｧｲﾙ,4,4,4,0,4,6,6,107,0
ﾏｶﾃｨｱ,4,3,2,1,3,3,5,107,13
ｱﾗﾝ･ﾘｰ,6,4,5,3,14,8,0,107,2
ｸﾛｳ,6,5,0,0,15,12,10,107,0
ﾋｰﾘｰ,4,4,3,7,5,5,8,107,0
ｵｽｶﾙ･ﾍﾟﾚｽ,0,3,1,1,4,8,4,172,22
M.ﾌﾞﾗｳﾝ,2,4,0,3,4,6,5,172,0
ﾀﾞﾋﾞｰﾉ,1,3,0,1,12,3,9,172,0
S.ｶﾙﾓﾅ,2,4,0,3,1,1,1,172,0
ﾙｲｽ･ﾍﾟﾚｽ,3,5,1,2,13,11,6,172,8
ｱﾚｼﾞｬﾉ,4,3,3,3,7,8,6,172,5
O.ﾊﾞﾙﾃﾞｽ,2,5,4,1,8,13,3,172,0
ﾎﾞﾙﾍｯﾃｨ,6,3,4,3,2,4,4,172,1
O.ﾌﾞﾗﾎﾞ,6,5,3,7,5,11,3,172,5
ｻﾝﾁｪｽ,0,5,5,5,2,4,3,172,0
ﾌﾞﾘｾｰﾉ,1,5,4,3,0,9,12,172,16
J.P.ﾛﾄﾞﾘｹﾞｽ,3,5,1,7,15,8,1,172,0
ﾗﾌｧｴﾙ･ｶﾞﾙｼｱ,4,4,5,5,4,6,5,172,13
ﾙﾋﾞﾛｻ,6,4,2,4,6,15,9,172,0
ｺﾛﾅ,0,5,2,3,3,5,4,172,0
ｵｿﾘｵ,1,5,2,6,6,15,9,172,18
M.ﾒﾝﾃﾞｽ,2,5,4,6,5,12,4,172,0
ｶｽﾄﾛ,2,5,3,3,2,0,7,172,19
ﾗﾓﾝ･ﾓﾗﾚｽ,2,3,4,4,6,7,7,172,0
F.ｻﾗｻｰﾙ,3,5,5,6,12,8,0,172,8
C.ﾓﾗﾚｽ,4,5,0,2,14,3,12,172,0
ﾙﾅ,5,4,4,4,3,5,5,172,0
ｾﾍﾟﾀﾞ,3,4,2,3,1,8,0,172,10
ﾚﾙｼﾞｽ,1,4,1,4,2,1,6,172,0
C.ﾌﾞﾗﾝｺ,6,3,1,4,2,4,4,172,23
ｵｿﾙﾉ,6,4,6,1,6,9,1,172,0
ﾊﾞｳﾃｨｽﾀ,6,5,4,2,7,15,3,172,1
ｼｮﾙﾝﾑ,0,3,1,1,8,10,7,128,22
ｿｼﾞｪ,1,4,4,4,4,5,6,128,0
ｳﾃﾞｾﾞ,2,3,3,3,2,3,3,128,0
ｸﾘｽﾄﾌｧｰ,3,4,4,4,5,7,7,128,8
ﾗﾜﾙ,4,3,0,3,3,4,5,128,0
ｴﾆｪｱﾏ,0,5,4,4,2,4,4,128,0
ｵﾛﾌｨﾆｬﾅ,1,5,4,2,6,1,6,128,0
ｱｶﾞﾎﾜ,6,3,3,3,2,4,3,128,2
ｵﾊﾟﾌﾞﾝﾐ,6,4,2,5,1,1,3,128,6
ｴｼﾞﾃﾞ,0,5,0,6,6,6,7,128,0
ｴﾅｶﾋｱ,1,5,3,7,6,0,15,128,0
ｵﾙｼﾞﾝﾀ,1,5,4,5,2,11,15,128,0
ｵﾗｼﾞｪﾝｸﾞﾍﾞｼ,1,5,7,2,9,13,15,128,0
ｴｺﾝｸﾞ,3,5,6,5,11,13,9,128,0
ｴｸｳｪﾒ,3,5,0,3,1,4,2,128,0
ｱｸｳｪｸﾞﾌﾞ,6,4,0,0,7,9,9,128,0
F.ｵﾙｾﾝ,0,4,5,1,3,4,5,119,0
ﾊﾞｽﾏ,2,4,5,5,3,4,4,119,0
ﾍﾞﾙｸﾞ,1,3,5,5,4,5,6,119,0
ｽﾄﾗﾝﾄﾞ,5,4,1,4,0,3,4,119,0
ﾚｵﾅﾙﾄﾞｾﾝ,4,3,4,5,5,7,7,119,0
E.ﾖﾝｾﾝ,0,5,1,0,6,15,12,119,22
T.ｱﾝﾃﾞﾙｾﾝ,1,4,5,5,7,9,9,119,17
ﾐｭｰﾚ,0,4,2,1,2,2,4,119,21
ﾊﾝｹﾞﾗﾝﾄﾞ,1,4,4,1,12,4,11,119,0
ﾎﾌﾄｩﾝ,1,4,4,4,2,4,4,119,17
ﾊﾝｾﾝ,1,5,3,5,6,7,12,119,0
ｿﾘ,3,5,7,1,13,4,4,119,8
ﾘｾﾞｯﾂ,3,3,7,4,6,5,6,119,11
ﾗﾙｾﾝ,3,4,2,4,7,3,6,119,0
ﾙｼｭﾌｪﾙﾄ,5,4,4,3,6,7,6,119,0
ｳｨﾝｽﾈｽ,6,4,4,4,5,7,6,119,1
F.ﾖﾝｾﾝ,6,5,2,7,2,1,10,119,1
H.ﾌﾛｰ,6,4,3,2,14,0,3,119,6
ﾀﾊﾞﾚｯﾘ,0,4,1,1,7,9,9,159,0
ﾌﾘｵ･ｶｾﾚｽ,1,4,0,0,1,4,1,159,0
C.ｱｼﾞｬﾗ,1,3,4,4,3,5,4,159,0
ﾎﾞﾈ,3,5,7,7,4,5,6,159,0
P.ﾀﾞ･ｼﾙﾊﾞ,2,4,1,6,2,12,14,159,5
ﾁｷ ｱﾙｾ,4,3,4,0,4,4,4,159,13
A.ｵﾙﾃｨｽ,3,5,4,6,2,0,0,159,10
J.ｶﾙﾄﾞｰｿ,6,4,2,1,5,7,7,159,3
ﾋﾞｼﾞｬｰﾙ,0,5,3,3,6,7,8,159,0
ｻﾅﾌﾞﾘｱ,1,5,3,5,7,6,7,159,0
ｶﾆｻ,2,4,5,5,3,5,4,159,5
ﾓﾘﾆｺﾞ,4,4,4,4,7,8,9,159,14
ｸｴﾊﾞｽ,6,3,7,3,6,6,6,159,4
ﾎﾞﾊﾞﾃﾞｨｰｼﾞｬ,0,5,3,2,3,5,3,159,0
ｲｻｼ,2,5,2,6,13,2,3,159,0
ｻﾗﾋﾞｱ,1,5,4,4,4,6,6,159,0
ｴﾝｼｰｿ,3,4,5,5,5,6,6,159,0
ｱﾙﾊﾞﾚﾝｶﾞ,5,4,0,0,4,6,5,159,8
ｶﾝﾎﾟｽ,4,4,5,5,7,8,9,159,0
ｱﾊﾞﾛｽ,6,5,4,3,5,5,6,159,0
ﾊﾞﾚｲﾛ,6,5,0,6,11,11,2,159,5
ｻﾑﾃﾞｨｵ,6,4,5,6,3,15,14,159,0
ﾊﾞｴｽ,6,4,5,5,8,9,9,159,0
ｸｳｫｽ,2,4,4,0,5,0,4,79,15
Mi.ｼﾞｪｳﾞﾜｺﾌ,2,4,1,1,4,5,5,79,15
ｵﾘｻﾃﾞﾍﾞ,6,3,5,5,6,8,7,79,5
ｸﾘｼｬｳｫｳﾞｨｯﾁ,6,4,5,5,6,5,10,79,2
ﾅﾚﾊﾟ,0,5,7,1,15,13,14,79,0
ｼﾞｪﾘﾝｽｷ,2,4,3,3,2,3,3,79,19
ｼﾑｺｳﾞｨｱｸ,3,4,3,5,13,8,3,79,0
ｸｼﾞﾇｳﾞｪｸ,4,5,3,1,4,5,6,79,0
ｼﾞｭﾗﾌｽｷ,6,4,4,4,5,7,7,79,0
ﾘﾍﾞﾙﾀﾞ,0,5,3,7,4,10,5,79,0
ｸﾞｳｫｳﾞｧﾂｷ,1,4,2,2,3,5,4,79,16
ﾊﾞｼｭﾂｨﾝｽｷ,2,5,5,6,5,14,4,79,0
ｽﾄﾗﾙﾁｪｸ,2,5,3,4,14,7,15,79,19
ｼｭﾅｳﾂﾈﾙ,2,5,7,7,7,2,5,79,0
ｼｳﾞｨｴﾙﾁｪﾌｽｷ,4,4,1,0,7,1,6,79,13
ｻﾞﾖﾝﾁ,4,5,6,3,6,0,1,79,0
ﾀﾞｳﾞｨﾄﾞﾌｽｷ,3,5,7,5,6,2,9,79,0
ﾄﾞﾝﾌﾞﾛﾌｽｷ,5,5,4,6,9,15,2,79,5
Ma.ｼﾞｪｳﾞﾜｺﾌ,6,4,4,4,5,4,10,79,0
ｸｼﾞﾊﾞ,6,5,6,7,9,2,14,79,0
ﾊﾞﾛｲ,0,4,1,7,0,2,1,132,0
A.ﾓｺｴﾅ,1,4,2,2,2,4,4,132,16
ｼﾊﾞﾔ,3,4,4,4,6,7,7,132,0
T.ﾓｺｴﾅ,3,4,5,5,1,6,1,132,0
A.ｱﾚﾝｾﾞ,0,5,2,2,3,4,5,132,0
ﾌﾚﾃﾞﾘｯｸｽ,4,5,3,0,4,15,1,132,0
ﾖｾﾌ,0,5,5,1,1,6,7,132,0
ｺｲﾙ,1,5,5,3,7,6,15,132,0
ﾚｸﾞﾜｲ,1,5,3,5,14,9,13,132,0
ｴﾝｻﾞﾏ,2,4,5,5,4,5,6,132,0
ﾚｸｹﾞｿ,2,5,6,5,11,0,10,132,0
ﾓﾛﾝｺﾞ,3,5,1,3,4,14,3,132,11
ﾏｼﾞﾌﾞｺ,3,5,6,0,14,4,7,132,10
ﾒﾝﾄﾞｩ,3,5,5,7,13,12,3,132,0
ｻﾌﾟﾗ,3,5,0,3,11,9,15,132,11
ｽﾞﾏ,5,4,3,3,5,6,6,132,0
T.ｱﾚﾝｾﾞ,6,5,7,7,12,9,14,132,2
ｶﾆｪｻﾞ,6,5,7,2,6,12,7,132,0
ｸﾏﾝﾀﾗｷｽ,6,4,1,1,1,6,3,132,0
ｵﾌﾁﾆｺﾌ,0,4,6,3,0,0,2,84,0
ｴﾌｾｴﾌ,2,4,6,4,4,5,5,84,0
ｲｸﾞﾅｼｪﾋﾞｯﾁ,1,4,2,6,1,5,3,84,0
ｵﾉﾌﾟｺ,1,3,1,4,8,8,9,84,20
ｾﾝﾆｺﾌ,1,4,5,5,5,5,10,84,0
R.ｸﾞｾﾌ,4,4,5,5,6,9,10,84,0
ｶﾘｱｶ,4,4,5,5,0,0,4,84,0
ｹﾙｻﾞｺﾌ,6,4,5,5,4,6,6,84,1
ﾌﾞﾘｷﾞﾝ,6,4,4,4,14,9,9,84,6
ﾏﾝﾄﾞﾘｷﾝ,0,5,1,3,10,1,5,84,0
ｿﾛﾏﾃｨﾝ,2,4,2,2,6,8,8,84,0
ﾛｽｺﾌ,5,3,1,4,6,8,9,84,5
ｼﾁｪﾌ,6,3,4,1,2,5,7,84,0
ﾆｸﾞﾏﾄｩﾘﾝ,0,4,0,3,1,4,2,84,0
V.ﾍﾞﾚﾂﾄｽｷ,1,5,0,5,7,2,13,84,16
ｺﾌﾄｩﾝ,2,4,2,2,8,10,10,84,15
A.ﾍﾞﾚﾂﾄｽｷ,1,4,1,0,0,2,1,84,16
ｱﾙﾄﾞﾆﾝ,3,4,7,6,3,4,0,84,0
ｺﾌﾛﾌ,3,4,1,0,6,5,15,84,0
ｾﾑｼｮﾌ,4,4,0,0,1,3,3,84,0
ﾔﾉﾌｽｷ,3,4,2,6,6,7,4,84,0
ｲｽﾞﾏｲﾛﾌ,6,3,3,2,4,5,5,84,0
D.ﾎﾟﾎﾟﾌ,6,4,4,0,5,0,3,84,5
ｾﾏｸ,6,4,3,3,1,4,5,84,4
ﾍﾞｽﾁｬｽﾆﾌ,6,3,4,3,2,4,4,84,4
ﾋﾟﾒﾉﾌ,6,4,5,5,1,1,6,84,0
ﾀﾞｸﾞﾗｽ,0,5,4,4,6,9,9,110,0
ｳｨﾙｷｰ,1,5,3,4,6,14,5,110,0
ﾌﾟﾚｽﾘｰ,1,4,0,0,6,8,7,110,0
ﾃﾞｲﾘｰ,1,4,1,4,6,7,7,110,18
ﾗﾝﾊﾞｰﾄ,3,4,2,2,4,6,5,110,0
ﾓｰﾘｽ･ﾛｽ,2,4,4,4,5,6,7,110,19
ﾊｯﾁｿﾝ,4,5,2,2,2,4,2,110,0
S.ﾄﾝﾌﾟｿﾝ,6,4,2,2,3,4,5,110,1
ｸﾛｳﾌｫｰﾄﾞ,6,4,2,5,0,4,1,110,0
ｷﾞｬﾗﾊｰ,0,4,0,3,3,4,4,110,22
ｺｰﾙﾄﾞｳｪﾙ,1,4,0,0,5,6,6,110,0
ﾃﾞﾌﾞﾘﾝ,5,4,3,2,5,6,7,110,0
N.ｱﾚｸｻﾝﾀﾞｰ,0,5,4,6,10,4,11,110,21
ｳｪﾌﾞｽﾀｰ,2,5,2,7,9,5,14,110,0
ﾏﾙｺﾑ,2,5,4,5,8,15,6,110,5
G.ｱﾚｸｻﾝﾀﾞｰ,2,4,7,2,3,7,1,110,0
