0AEA,S,トンマージ,DMF,高梨,軽薄,標準１,標準１,標準４
0AEB,A,マンシーニ,SMF,那智,主将,特殊２,早熟２,特殊２
0AEC,SS,トッティ,FW,鬼茂,主将,標準５,標準３,標準１
0AED,A,カッサーノ,FW,鬼茂,主将,標準５,特殊１,早熟３
0AEE,S,モンテッラ,FW,岩城,優等生,標準４,標準４,晩成２
0AEF,A,ルパテッリ,GK,御厨,金クレ,標準１,標準１,標準２
0AF0,A,カリュー,FW,岩城,優等生,標準５,標準２,特殊１
0AF1,B,F.リマ,SMF,鬼茂,無口,標準１,標準４,晩成２
0AF2,A,ゼビナ,SDF,東条,優等生,早熟３,標準２,早熟２
0AF3,A,デルベッキオ,FW,御厨,金クレ,標準１,晩成２,晩成２
0AF4,B,ボンバルディーニ,FW,那智,金クレ,標準５,早熟３,早熟２
0AF5,C,デ・ロッシ,DMF,鬼茂,無口,早熟３,早熟３,標準３
0AF6,B,G.ダゴスティーノ,FW,岩城,普通,標準５,標準１,標準３
0AF7,B,デラス,CDF,那智,能天気,標準４,標準４,標準４
0AF8,B,ゾッティ,GK,岩城,普通,超晩１,標準５,超晩１
0AF9,B,ダウダ,SMF,御厨,金クレ,標準４,超晩１,持続２
0AFA,A,ダクール,DMF,御厨,金クレ,標準１,標準１,標準４
0AFB,B,アジデ,SMF,鬼茂,主将,標準４,標準４,晩成２
0AFC,C,ダニエレ・コルビア,FW,御厨,軽薄,持続２,早熟２,標準５
0AFD,S,ペルッツィ,GK,那智,金クレ,標準２,標準１,標準４
0AFE,S,ミハイロビッチ,CDF,鬼茂,俺様,標準４,持続１,標準１
0AFF,B,オッド,SDF,東条,主将,標準４,標準４,早熟３
0B00,A,ファバッリ,SDF,鬼茂,主将,晩成２,晩成２,超晩２
0B01,S,スタム,CDF,御厨,無口,標準１,標準１,標準２
0B02,B,ダボ,DMF,高梨,主将,標準４,晩成１,晩成２
0B03,S,アルベルティーニ,DMF,高梨,能天気,標準１,持続２,標準４
0B04,A,ジャンニケッダ,DMF,東条,優等生,標準４,晩成２,標準１
0B05,A,フィオーレ,OMF,鬼茂,主将,標準２,標準３,持続１
0B06,S,クラウディオ・ロペス,FW,岩城,金クレ,標準３,標準３,標準４
0B07,A,コッラーディ,FW,東条,能天気,標準４,晩成２,標準４
0B08,C,セレニ,GK,東条,無口,標準５,標準２,標準２
0B09,A,F.リベラーニ,SMF,御厨,金クレ,標準２,標準３,持続１
0B0A,B,セーザル,SDF,那智,優等生,標準２,標準１,標準１
0B0B,A,フェルナンド・コウト,CDF,岩城,無口,早熟３,標準３,早熟３
0B0C,A,S.インザーギ,FW,岩城,無口,標準５,標準４,標準２
0B0D,A,ムッツィ,FW,那智,普通,晩成２,晩成２,超晩２
0B0E,C,ゴッタルディ,SMF,岩城,能天気,標準１,標準４,晩成２
0B0F,A,ネグロ,SDF,岩城,普通,標準３,標準３,標準３
0B10,B,コロンネーゼ,SDF,萩原,普通,早熟３,標準２,標準２
0B11,A,ザウリ,SDF,東条,普通,標準２,標準３,標準２
0B12,C,カサッツァ,GK,阿見,金クレ,特殊２,特殊２,特殊２
0B13,B,デルガド,FW,東条,軽薄,標準３,超晩１,標準３
0B14,SS,ブッフォン,GK,東条,普通,標準５,標準５,標準２
0B15,A,ユリアーノ,CDF,東条,主将,標準５,標準５,早熟３
0B16,A,モンテーロ,CDF,阿見,能天気,標準２,標準２,標準３
0B17,A,フェラーラ,CDF,東条,能天気,標準３,標準４,標準４
0B18,SS,テュラム,SDF,東条,優等生,標準１,標準４,晩成２
0B19,A,ザンブロッタ,SDF,岩城,金クレ,標準１,持続１,標準５
0B1A,A,タッキナルディ,DMF,東条,金クレ,標準１,標準１,標準１
0B1B,A,カモラネージ,SMF,萩原,優等生,標準３,標準３,標準１
0B1C,SS,ネドベド,OMF,萩原,優等生,標準４,持続２,晩成２
0B1D,SS,デル・ピエロ,FW,鬼茂,主将,標準１,持続１,晩成２
0B1E,SS,トレゼゲ,FW,高梨,普通,標準２,標準２,標準１
0B1F,B,キメンティ,GK,東条,優等生,早熟３,標準２,早熟３
0B20,A,コンテ,DMF,岩城,金クレ,早熟３,標準２,標準３
0B21,A,ビリンデッリ,SDF,岩城,金クレ,標準３,標準３,標準３
0B22,A,ディ・バイオ,FW,鬼茂,無口,標準１,標準４,標準１
0B23,A,ペッソット,SDF,高梨,主将,標準４,標準４,標準４
0B24,A,トュドール,SDF,萩原,普通,早熟３,早熟３,標準３
0B25,A,レグロッタリエ,CDF,東条,無口,標準２,標準３,標準３
0B26,A,アッピアー,DMF,東条,能天気,早熟２,標準５,早熟３
0B27,A,マレスカ,DMF,東条,優等生,標準３,標準３,標準１
0B28,A,ミッコリ,FW,御厨,俺様,標準５,標準２,標準５
0B29,B,ミランテ,GK,那智,主将,標準５,晩成２,超晩２
0B2A,B,パラディーノ,FW,岩城,金クレ,標準２,持続１,持続１
0B2B,A,フレイ,GK,東条,金クレ,標準５,標準５,標準２
0B2C,B,M.カステッリーニ,CDF,鬼茂,俺様,標準５,標準２,早熟３
0B2D,A,M.フェラーリ,CDF,高梨,普通,早熟３,標準２,標準１
0B2E,B,セリッチ,SMF,鬼茂,無口,標準４,晩成２,晩成１
0B2F,B,ボネーラ,CDF,御厨,普通,標準５,早熟３,標準２
0B30,B,バローネ,DMF,東条,能天気,早熟２,早熟２,標準２
0B31,B,ドナデル,DMF,鬼茂,普通,持続１,持続１,標準２
0B32,B,ブレッシャーノ,SMF,萩原,優等生,標準４,持続１,晩成２
0B33,B,マルキオンニ,SMF,岩城,無口,早熟２,標準５,標準３
0B34,A,モルフェオ,SMF,岩城,金クレ,早熟３,標準２,標準３
0B35,B,ジラルディーノ,FW,高梨,軽薄,標準４,標準５,標準３
0B36,C,ヴァニン,GK,那智,優等生,早熟３,標準２,標準１
0B37,A,ブラージ,DMF,岩城,能天気,標準２,標準１,持続１
0B38,A,P.カンナバーロ,CDF,岩城,能天気,標準３,標準１,標準４
0B39,A,ベナリーボ,SDF,阿見,主将,標準２,標準２,標準１
0B3A,B,カルボーネ,FW,萩原,普通,標準４,晩成１,晩成１
0B3B,B,カルドーネ,SDF,東条,優等生,標準２,標準３,標準３
0B3C,C,オジョラ,CDF,岩城,普通,標準３,標準４,標準３
0B3D,C,グリエコ,FW,岩城,無口,標準４,晩成２,超晩２
0B3E,C,ロジーナ,FW,那智,主将,標準４,超晩２,特殊１
0B3F,B,アメリア,GK,那智,普通,標準４,晩成１,標準１
0B40,B,ジク,FW,岩城,優等生,標準１,晩成２,標準４
0B41,C,デガーノ,FW,萩原,優等生,標準３,標準３,持続２
0B42,B,ポテンツァ,CDF,岩城,金クレ,早熟２,標準４,標準４
0B43,S,ジーダ,GK,岩城,金クレ,標準１,標準１,標準４
0B44,SS,マルディーニ,CDF,鬼茂,主将,持続１,持続２,晩成２
0B45,SS,ネスタ,CDF,東条,普通,標準３,標準４,晩成１
0B46,A,パンカーロ,SDF,東条,普通,標準５,標準２,標準２
0B47,S,カフー,SDF,東条,普通,標準３,標準３,標準４
0B48,A,ピルロ,DMF,鬼茂,優等生,標準２,標準５,持続２
0B49,S,セードルフ,SMF,高梨,普通,標準１,標準１,標準２
0B4A,A,ガットゥーゾ,DMF,御厨,能天気,標準１,標準４,標準２
0B4B,S,カカ,OMF,高梨,能天気,標準２,標準１,標準１
0B4C,SS,シェフチェンコ,FW,萩原,普通,標準１,標準３,晩成２
0B4D,S,F.インザーギ,FW,岩城,金クレ,標準２,標準３,標準２
0B4E,A,アッビアッティ,GK,岩城,能天気,標準５,標準２,標準２
0B4F,A,カラーゼ,SDF,岩城,主将,標準３,標準２,標準５
0B50,A,アンブロジーニ,DMF,鬼茂,無口,標準５,早熟３,標準２
0B51,SS,ルイ・コスタ,OMF,萩原,優等生,標準１,標準１,持続２
0B52,S,トマソン,FW,萩原,普通,標準３,標準４,標準３
0B53,A,シミッチ,SDF,岩城,普通,標準２,標準３,標準２
0B54,A,セルジーニョ,SMF,萩原,普通,早熟３,標準２,早熟３
0B55,S,コスタクルタ,CDF,御厨,主将,標準１,標準４,標準４
0B56,A,ラウルセン,CDF,岩城,金クレ,早熟３,標準３,標準２
0B57,A,チャモ,CDF,鬼茂,無口,標準１,標準４,標準４
0B58,A,F.レドンド,DMF,東条,優等生,標準２,標準５,標準４
0B59,B,ブロッキ,SMF,東条,普通,標準５,標準１,標準４
0B5A,B,ボッリエッロ,FW,岩城,無口,標準４,標準３,標準１
0B5B,B,フィオーリ,GK,御厨,主将,晩成２,晩成１,晩成１
0B5C,SS,トルド,GK,高梨,普通,標準１,晩成２,標準４
0B5D,SS,F.カンナバーロ,CDF,東条,普通,標準３,標準４,標準１
0B5E,S,イバン・コルドバ,CDF,御厨,主将,標準２,標準３,標準１
0B5F,B,アダニ,CDF,鬼茂,主将,早熟２,標準５,早熟３
0B60,S,サネッティ,SMF,東条,普通,標準１,標準４,標準３
0B61,A,C.ザネッティ,DMF,高梨,能天気,早熟２,標準２,標準２
0B62,S,キリ・ゴンサレス,SMF,高梨,普通,標準１,晩成２,晩成１
0B63,A,ファン・デル・メイデ,FW,岩城,優等生,標準２,標準３,標準２
0B64,S,D.スタンコビッチ,OMF,鬼茂,無口,早熟３,早熟３,標準２
0B65,SS,ビエリ,FW,御厨,俺様,標準１,持続１,標準２
0B66,S,アドリアーノ,FW,鬼茂,無口,持続１,標準２,標準４
0B67,B,フォンタナ,GK,那智,主将,標準１,晩成２,超晩２
0B68,A,パスカーレ,SMF,萩原,主将,標準３,標準３,標準３
0B69,SS,レコバ,OMF,岩城,金クレ,標準３,標準４,持続１
0B6A,A,J.クルス,FW,岩城,能天気,標準５,標準５,標準５
0B6B,A,マルティンス,FW,御厨,俺様,早熟２,標準２,早熟３
0B6C,A,エムレ・ベリョゾギュ,DMF,鬼茂,無口,標準２,標準５,持続１
0B6D,S,アルメイダ,DMF,萩原,普通,標準１,標準４,晩成２
0B6E,A,オカン・ブルク,OMF,東条,普通,標準３,標準４,晩成１
0B6F,A,ファディガ,OMF,那智,金クレ,標準２,標準３,早熟２
0B70,A,カロン,FW,東条,優等生,早熟３,特殊１,特殊１
0B71,A,ガマーラ,CDF,御厨,優等生,標準５,標準２,標準５
0B72,A,マテラッツィ,CDF,東条,主将,標準１,晩成２,晩成１
0B73,A,ココ,SDF,御厨,金クレ,標準５,標準１,標準４
0B74,A,ヘルヴェーグ,SMF,御厨,無口,標準５,標準５,早熟３
0B75,A,ラムシ,DMF,東条,普通,標準４,晩成２,晩成１
0B76,C,カラグーニス,OMF,鬼茂,無口,早熟３,標準２,標準３
0B77,B,カステラッツィ,GK,岩城,普通,標準５,標準１,標準３
0B78,C,ダイネッリ,CDF,鬼茂,優等生,標準５,早熟３,標準２
0B79,B,スタンケビチウス,CDF,鬼茂,主将,標準４,晩成１,標準４
0B7A,B,マトゥザレム,DMF,岩城,優等生,標準２,標準２,標準１
0B7B,A,バキーニ,SMF,那智,主将,標準４,標準４,晩成２
0B7C,SS,R.バッジョ,FW,鬼茂,優等生,標準１,持続１,標準４
0B7D,B,ペトルッツィ,SMF,岩城,主将,標準５,早熟３,標準５
0B7E,C,ピサーノ,SDF,鬼茂,主将,早熟３,標準３,標準２
0B7F,C,R.コレア,DMF,鬼茂,主将,標準５,早熟３,標準２
0B80,B,ショップ,SMF,御厨,普通,早熟２,標準２,標準２
0B81,C,デル・ネロ,FW,岩城,無口,標準３,標準４,標準４
0B82,B,Gi.マルチネス,SDF,御厨,能天気,標準１,晩成２,晩成２
0B83,C,マレコ,CDF,阿見,無口,超早熟,超早熟,標準５
0B84,S,ディ・ビアッジョ,CDF,御厨,無口,標準２,標準３,標準１
0B85,A,ブリギ,DMF,鬼茂,主将,標準３,標準１,標準３
0B86,B,カラッチョロ,FW,岩城,無口,標準４,晩成１,晩成２
0B87,B,マウリ,SMF,御厨,主将,標準３,標準４,標準４
0B88,C,G.コルッチ,DMF,御厨,主将,標準３,標準３,標準１
0B89,C,アリアルディ,GK,岩城,普通,超晩１,標準５,超晩１
0B8A,B,グアーナ,SMF,鬼茂,金クレ,特殊１,晩成１,超晩２
0B8B,B,ゴナ,SMF,御厨,能天気,晩成１,超晩２,早熟２
0B8C,B,マニエロ,FW,萩原,金クレ,超晩１,早熟２,標準３
0B8D,B,P.カステッリーニ,SDF,鬼茂,主将,早熟２,早熟２,標準３
0B8E,S,G.パリューカ,GK,東条,普通,標準２,標準４,晩成２
0B8F,B,ナターリ,CDF,岩城,能天気,標準５,標準５,標準５
0B90,B,ザンキ,CDF,萩原,優等生,早熟２,早熟２,標準３
0B91,B,モレッティ,SDF,東条,俺様,標準２,標準１,標準３
0B92,C,ガンベリーニ,CDF,鬼茂,無口,標準１,晩成１,早熟２
0B93,B,ザッカルド,SDF,那智,優等生,標準５,早熟３,標準２
0B94,B,スッシ,DMF,那智,金クレ,超晩１,標準５,早熟２
0B95,B,ネルボ,SMF,鬼茂,主将,標準５,早熟３,標準２
0B96,S,中田 英寿,OMF,鬼茂,優等生,持続１,標準３,標準４
0B97,A,ロカテッリ,OMF,高梨,主将,早熟２,標準３,標準３
0B98,S,シニョーリ,FW,鬼茂,優等生,標準１,標準３,標準１
0B99,B,ターレ,FW,萩原,普通,標準５,標準２,標準５
0B9A,B,マニンガー,GK,鬼茂,優等生,超早熟,標準５,標準５
0B9B,B,ダッラ・ボナ,OMF,那智,普通,標準５,標準５,標準５
0B9C,B,ペッキア,OMF,那智,普通,標準４,標準４,晩成２
0B9D,C,ロビーゾ,DMF,岩城,能天気,標準３,標準４,標準３
0B9E,B,L.コルッチ,DMF,那智,俺様,標準２,標準２,標準３
0B9F,B,ベッルッチ,SMF,鬼茂,無口,早熟２,標準２,標準２
0BA0,B,C.アモローゾ,DMF,東条,能天気,早熟２,標準５,早熟３
0BA1,C,メグニ,OMF,萩原,普通,標準５,標準２,標準５
0BA2,A,グーリー,SMF,鬼茂,無口,早熟２,標準３,標準２
0BA3,B,ロッシーニ,FW,御厨,普通,標準４,晩成１,晩成２
0BA4,C,パンセラ,GK,萩原,無口,持続２,超晩２,持続２
0BA5,B,テルツィ,SDF,鬼茂,俺様,早熟２,早熟３,早熟２
0BA6,B,トロイーゼ,SDF,御厨,無口,標準４,標準４,晩成１
0BA7,C,ビノット,SMF,萩原,優等生,早熟３,標準２,標準３
0BA8,B,カラッチ,GK,那智,無口,標準１,標準４,標準４
0BA9,B,ディ・ロレト,CDF,御厨,主将,標準１,標準１,晩成２
0BAA,A,ゼ・マリア,SDF,東条,無口,早熟２,標準５,早熟３
0BAB,B,フサーニ,DMF,御厨,主将,標準２,標準２,標準１
0BAC,B,オボド,DMF,御厨,無口,超早熟,標準５,早熟２
0BAD,B,コリー,SDF,岩城,無口,持続１,標準２,標準５
0BAE,B,ディアムーテネ,SDF,東条,主将,超晩１,早熟２,標準５
0BAF,B,イグノッフォ,DMF,那智,金クレ,標準１,晩成２,標準４
0BB0,C,ナストス,SMF,那智,俺様,超早熟,標準４,標準２
0BB1,B,ド・プラド,DMF,高梨,軽薄,標準１,超晩２,超早熟
0BB2,C,カダフィ,FW,東条,普通,標準１,標準４,標準４
0BB3,B,ボスロイド,FW,東条,普通,標準１,標準１,早熟３
0BB4,A,フレージ,CDF,萩原,普通,早熟３,標準３,標準２
0BB5,A,サラジェタ,FW,岩城,軽薄,早熟３,早熟３,標準２
0BB6,C,タルディオリ,GK,鬼茂,主将,早熟３,早熟３,早熟３
0BB7,A,ディ・フランチェスコ,DMF,那智,能天気,標準２,標準１,標準３
0BB8,B,ラバネッリ,FW,萩原,普通,標準５,標準５,標準５
0BB9,A,ヒュブナ,FW,鬼茂,無口,持続２,晩成２,超晩２
0BBA,A,C.マンフレディーニ,OMF,鬼茂,優等生,標準１,標準１,標準２
0BBB,A,ブリエンツァ,FW,鬼茂,軽薄,標準５,特殊２,早熟２
0BBC,B,コドレア,DMF,岩城,普通,標準３,標準４,標準４
0BBD,B,ベニート,SDF,萩原,普通,超晩２,特殊２,晩成２
0BBE,C,ジャンドメニコ,SMF,東条,主将,標準４,標準３,晩成２
0BBF,B,L.ファビアーノ,SDF,萩原,普通,晩成１,特殊１,超晩２
0BC0,B,カルロス・アラノ,SDF,那智,金クレ,標準５,標準２,標準５
0BC1,B,F.ガッティ,DMF,高梨,無口,特殊２,超早熟,晩成１
0BC2,B,デ・サンチス,GK,那智,優等生,標準２,標準１,標準１
0BC3,B,クレルドルップ,CDF,東条,普通,早熟２,標準１,標準５
0BC4,B,ミルコ・ピエリ,SDF,岩城,普通,標準３,標準４,標準４
0BC5,A,センシーニ,CDF,東条,無口,標準３,標準４,標準１
0BC6,B,ベルトット,SDF,那智,優等生,標準３,標準１,標準１
0BC7,B,ピンツィ,DMF,岩城,能天気,標準２,標準２,標準２
0BC8,B,ロッシット,SMF,御厨,俺様,標準２,標準１,標準２
0BC9,A,D.ピサーロ,DMF,御厨,能天気,標準１,標準４,持続１
0BCA,A,ヤンクロフスキ,SDF,岩城,無口,標準４,晩成１,超晩２
0BCB,A,Mar.ヨルゲンセン,FW,鬼茂,無口,標準３,標準３,標準３
0BCC,A,ヤンカー,FW,那智,金クレ,標準１,標準４,標準１
0BCD,C,ボナイウティ,GK,御厨,金クレ,晩成２,超晩２,晩成２
0BCE,B,N.アルベルト,SDF,萩原,普通,早熟３,早熟３,早熟３
0BCF,A,イアクインタ,FW,那智,主将,標準１,晩成２,標準１
0BD0,A,ノムベテ,FW,御厨,無口,標準４,標準４,晩成１
0BD1,C,ムンタリ,DMF,高梨,軽薄,標準２,標準２,標準５
0BD2,C,ピエリーニ,CDF,那智,能天気,標準１,標準１,晩成２
0BD3,B,カストロマン,OMF,岩城,優等生,標準３,標準１,標準１
0BD4,C,レナール,GK,御厨,軽薄,標準３,持続１,標準５
0BD5,C,D.フェリペ,SDF,鬼茂,俺様,標準４,超晩２,標準３
0BD6,B,パツィエンツァ,OMF,御厨,金クレ,標準５,超早熟,超晩２
0BD7,B,ファバ,FW,萩原,普通,標準１,晩成２,標準４
0BD8,C,ゴイトム,FW,東条,優等生,標準２,標準１,標準３
0BD9,B,ガビラン,SMF,御厨,普通,標準３,標準３,標準１
0BDA,C,グチエレス,FW,萩原,優等生,標準５,早熟３,標準２
0BDB,B,ポレクシッチ,GK,那智,主将,特殊２,早熟２,特殊２
0BDC,C,シビーリャ,SDF,鬼茂,無口,標準５,標準５,標準２
0BDD,B,シルベストリ,CDF,東条,無口,早熟３,超晩１,早熟２
0BDE,B,ストビーニ,CDF,那智,優等生,標準１,早熟２,標準２
0BDF,C,クウヨ,CDF,御厨,金クレ,標準３,標準４,標準４
0BE0,B,ジャコマッツィ,DMF,那智,軽薄,特殊２,晩成１,早熟２
0BE1,B,ルッロ,DMF,東条,普通,標準１,標準１,標準３
0BE2,B,カセッティ,SMF,鬼茂,普通,早熟２,標準２,早熟２
0BE3,B,トネット,SMF,東条,能天気,標準２,標準１,標準１
0BE4,A,コナン,FW,鬼茂,無口,標準２,標準４,標準２
0BE5,B,チェバントン,FW,萩原,俺様,早熟２,特殊１,早熟３
0BE6,C,パニコ,GK,御厨,金クレ,標準４,超晩１,持続２
0BE7,B,P.ビリー,CDF,鬼茂,無口,標準１,超早熟,晩成１
0BE8,B,ボーヴォ,CDF,東条,金クレ,標準４,晩成２,晩成１
0BE9,B,アブルッツェーゼ,SDF,岩城,金クレ,標準４,標準４,晩成１
0BEA,C,テスタ,DMF,御厨,軽薄,持続２,早熟２,標準５
0BEB,B,レデズマ,DMF,鬼茂,無口,早熟２,超早熟,晩成２
0BEC,C,D.ディアッラ,SMF,阿見,優等生,持続２,持続１,標準５
0BED,B,ボイノフ,FW,鬼茂,無口,超晩１,早熟２,標準４
0BEE,B,ヴチニッチ,FW,御厨,普通,早熟２,早熟３,標準５
0BEF,A,W.ダルマ,FW,阿見,普通,超早熟,標準５,早熟２
0BF0,B,D.フランチェスキーニ,SMF,東条,普通,早熟２,早熟３,標準３
0BF1,C,ボラーニョ,DMF,那智,普通,晩成１,標準２,超晩１
0BF2,B,シキアーニョ,GK,東条,主将,持続２,晩成２,持続１
0BF3,A,マルケジャーニ,GK,鬼茂,無口,標準３,標準１,標準１
0BF4,B,ダンナ,CDF,鬼茂,主将,早熟３,早熟３,標準３
0BF5,B,バルザーリ,CDF,東条,優等生,標準２,晩成１,超早熟
0BF6,C,マラゴ,CDF,御厨,金クレ,早熟３,標準３,標準３
0BF7,B,F.モロ,SDF,鬼茂,優等生,標準３,標準３,標準３
0BF8,A,バローニオ,OMF,岩城,主将,標準３,標準２,早熟３
0BF9,A,ペッロッタ,DMF,東条,主将,標準２,標準１,標準１
0BFA,B,O.ルシアーノ,SMF,御厨,金クレ,標準３,早熟２,標準１
0BFB,B,ザンケッタ,DMF,御厨,能天気,標準１,晩成２,晩成２
0BFC,B,コッサート,FW,御厨,主将,標準４,晩成１,標準４
0BFD,C,ペリシエ,FW,岩城,無口,標準５,標準２,標準５
0BFE,B,フレッツォリーニ,GK,鬼茂,主将,標準４,標準４,晩成２
0BFF,B,ランナ,SDF,御厨,能天気,標準１,晩成２,晩成２
0C00,B,セミオーリ,SMF,那智,金クレ,早熟３,標準２,標準２
0C01,B,A.サンターナ,SMF,東条,主将,持続１,早熟２,超晩２
0C02,B,スクッリ,FW,岩城,優等生,早熟３,標準２,標準２
0C03,B,サラ,CDF,那智,無口,標準３,標準３,標準１
0C04,B,アマウリ,FW,萩原,優等生,標準１,晩成２,晩成２
0C05,C,リッピ,GK,那智,主将,標準４,超晩２,特殊１
0C06,C,A.ダゴスティーノ,SDF,鬼茂,優等生,早熟２,早熟３,早熟３
0C07,C,ダンジェロ,SDF,東条,優等生,標準１,標準１,晩成２
0C08,B,モッローネ,DMF,鬼茂,無口,超早熟,特殊１,持続１
0C09,B,セザール,CDF,萩原,普通,持続２,持続１,標準２
0C0A,B,カリエロ,FW,鬼茂,無口,特殊１,早熟２,持続２
0C0B,C,ボノーミ,SDF,那智,金クレ,特殊１,標準４,特殊１
0C0C,B,ブッチ,GK,岩城,能天気,早熟３,標準２,標準２
0C0D,B,クリバリ,CDF,萩原,優等生,標準１,晩成２,標準４
0C0E,B,クーピ,SDF,岩城,主将,標準４,晩成２,標準４
0C0F,B,ベッレーリ,SDF,那智,金クレ,標準２,標準２,標準１
0C10,B,グレッラ,DMF,鬼茂,主将,早熟３,標準３,早熟３
0C11,B,ジャンピエレッティ,DMF,岩城,普通,標準２,標準２,標準２
0C12,B,ロッキ,SMF,御厨,主将,標準２,標準２,標準３
0C13,A,ディ・ナターレ,FW,岩城,金クレ,標準１,標準４,標準３
0C14,C,ローディ,OMF,鬼茂,主将,標準１,晩成２,晩成１
0C15,C,ターバノ,FW,御厨,無口,標準２,標準３,標準２
0C16,C,M.カッサーノ,GK,東条,優等生,早熟３,早熟２,標準３
0C17,C,ルッキーニ,CDF,阿見,無口,早熟３,標準５,標準２
0C18,C,フィチーニ,DMF,那智,能天気,標準３,標準３,標準１
0C19,C,プラターリ,DMF,鬼茂,無口,標準４,晩成１,超晩２
0C1A,B,ブシェ,SMF,萩原,普通,標準４,標準４,晩成２
0C1B,C,カペッリーニ,FW,東条,無口,早熟２,標準３,早熟３
0C1C,B,カルパレッリ,FW,鬼茂,無口,標準２,標準１,早熟３
0C1D,C,バッリ,GK,岩城,能天気,標準１,標準４,晩成２
0C1E,B,ランザーロ,CDF,阿見,金クレ,特殊２,特殊２,特殊２
0C1F,B,P.ザネッティ,SMF,那智,主将,標準５,晩成２,超晩２
0C20,B,ガスパレット,FW,那智,普通,標準４,晩成１,標準１
0C21,C,ボネット,SMF,御厨,軽薄,超早熟,持続２,早熟２
0C22,B,J.バルガス,CDF,御厨,主将,標準４,晩成１,晩成１
0C23,B,バンヌッキ,OMF,東条,金クレ,標準２,標準１,標準３
0C24,C,ベラルディ,GK,岩城,普通,標準４,晩成２,晩成２
0C25,B,I.フランチェスキーニ,CDF,那智,主将,標準１,晩成２,標準４
0C26,C,ソッチル,CDF,東条,主将,標準３,標準１,標準３
0C27,C,コモット,SMF,岩城,無口,早熟２,標準３,早熟２
0C28,B,Gia.テデスコ,DMF,東条,軽薄,標準３,超晩１,標準３
0C29,B,バイオッコ,DMF,御厨,無口,早熟２,早熟２,標準３
0C2A,C,ファルジーニ,SMF,高梨,能天気,標準３,標準３,標準２
0C2B,C,メスト,DMF,御厨,能天気,早熟２,早熟２,早熟３
0C2C,B,コッツァ,OMF,御厨,普通,標準３,標準３,超晩２
0C2D,B,ボナッツォーリ,FW,御厨,普通,早熟３,標準３,標準２
0C2E,C,ディ・ミケーレ,FW,御厨,能天気,標準５,早熟３,標準２
0C2F,C,レイサル,GK,鬼茂,主将,標準４,超晩２,晩成２
0C30,B,トルリージ,CDF,御厨,金クレ,標準２,標準３,標準１
0C31,C,ジャンケッタ,CDF,那智,優等生,早熟３,標準２,標準１
0C32,A,中村 俊輔,OMF,東条,普通,標準１,標準１,標準３
0C33,B,スッテローネ,FW,岩城,普通,標準５,標準１,標準３
0C34,B,パレデス,DMF,岩城,能天気,標準１,標準４,晩成２
0C35,B,イラネク,SDF,萩原,普通,早熟２,標準３,標準２
0C36,B,モーツァルト,DMF,御厨,金クレ,標準５,標準２,標準２
0C37,C,ティラロ,GK,岩城,普通,超晩１,標準５,超晩１
0C38,B,G.マルチネス,SDF,御厨,主将,晩成２,晩成１,晩成１
0C39,B,ダッラクア,FW,御厨,能天気,晩成１,超晩２,早熟２
0C3A,C,モラービト,SMF,鬼茂,主将,標準３,標準１,標準３
0C3B,B,バッロッタ,GK,萩原,普通,標準２,標準３,標準２
0C3C,B,チェーボリ,CDF,鬼茂,無口,標準３,標準３,標準３
0C3D,B,ウンガリ,CDF,御厨,無口,標準５,標準２,早熟３
0C3E,B,パヴァン,CDF,岩城,俺様,標準１,晩成２,晩成１
0C3F,B,バレストリ,SMF,萩原,普通,標準４,晩成２,晩成１
0C40,B,アッレグレッティ,OMF,東条,普通,標準２,標準２,標準２
0C41,C,ムジッチ,DMF,御厨,優等生,早熟３,標準３,早熟３
0C42,B,ポンツォ,SMF,萩原,普通,標準３,標準３,晩成２
0C43,B,ミラネット,DMF,御厨,優等生,標準３,標準３,標準１
0C44,C,ヴィニャローリ,FW,阿見,主将,早熟２,標準２,標準５
0C45,B,D.カマラ,FW,御厨,軽薄,標準４,晩成１,標準４
0C46,C,ザンコペ,GK,東条,主将,晩成２,晩成１,晩成１
0C47,C,マイエル,CDF,御厨,無口,早熟２,早熟２,標準３
0C48,C,スコポーニ,DMF,那智,優等生,標準３,標準１,標準３
0C49,B,カンペデッリ,OMF,岩城,普通,標準３,標準１,標準１
0C4A,B,アモルーゾ,FW,萩原,普通,早熟３,標準２,標準３
0C4B,C,ピフォット,CDF,鬼茂,金クレ,特殊１,晩成１,超晩２
0C4C,C,M.ベルナルディ,CDF,萩原,無口,持続２,超晩２,持続２
0C4D,B,マラスコ,DMF,岩城,金クレ,標準２,持続１,持続１
0C4E,B,J.メンサー,SDF,鬼茂,無口,早熟３,標準３,標準３
0C4F,A,マラッツィーナ,FW,東条,優等生,早熟３,標準３,早熟３
0C50,B,マキンワ,FW,那智,能天気,標準５,超晩１,超早熟
0C51,B,リンベルスキ,DMF,阿見,普通,標準５,特殊２,超早熟
0C52,B,ドミッツィ,SDF,岩城,普通,標準４,特殊１,特殊１
0C53,B,グランドーニ,CDF,阿見,主将,標準３,標準５,標準４
0C54,A,アントニオーリ,GK,岩城,能天気,標準２,標準３,標準２
0C55,B,ミルコ・コンテ,CDF,御厨,金クレ,標準４,超晩１,持続２
0C56,B,カロッツィエーリ,CDF,東条,主将,特殊２,持続１,持続２
0C57,B,ベッタリーニ,SDF,鬼茂,無口,標準１,晩成１,早熟２
